"Plot Title: TP15"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10969479, SEN S/N: 10969479)","Intensity, lum/ft² (LGR S/N: 10969479, SEN S/N: 10969479)","Coupler Detached (LGR S/N: 10969479)","Coupler Attached (LGR S/N: 10969479)","Host Connected (LGR S/N: 10969479)","Stopped (LGR S/N: 10969479)","End Of File (LGR S/N: 10969479)"
28,07/23/16 05:57:24 PM,21.282,0.0,,,,,
29,07/23/16 05:58:24 PM,21.282,0.0,,,,,
30,07/23/16 05:59:24 PM,21.282,0.0,,,,,
31,07/23/16 06:00:24 PM,21.473,0.0,,,,,
32,07/23/16 06:01:24 PM,21.569,0.0,,,,,
33,07/23/16 06:02:24 PM,21.664,0.0,,,,,
34,07/23/16 06:03:24 PM,21.664,0.0,,,,,
35,07/23/16 06:04:24 PM,21.760,0.0,,,,,
36,07/23/16 06:05:24 PM,21.760,0.0,,,,,
37,07/23/16 06:06:24 PM,21.855,0.0,,,,,
38,07/23/16 06:07:24 PM,21.855,0.0,,,,,
39,07/23/16 06:08:24 PM,21.855,0.0,,,,,
40,07/23/16 06:09:24 PM,21.855,0.0,,,,,
41,07/23/16 06:10:24 PM,21.760,0.0,,,,,
42,07/23/16 06:11:24 PM,21.760,0.0,,,,,
43,07/23/16 06:12:24 PM,21.760,0.0,,,,,
44,07/23/16 06:13:24 PM,21.760,0.0,,,,,
45,07/23/16 06:14:24 PM,21.664,0.0,,,,,
46,07/23/16 06:15:24 PM,21.664,0.0,,,,,
47,07/23/16 06:16:24 PM,21.664,0.0,,,,,
48,07/23/16 06:17:24 PM,21.664,0.0,,,,,
49,07/23/16 06:18:24 PM,21.664,0.0,,,,,
50,07/23/16 06:19:24 PM,21.569,0.0,,,,,
51,07/23/16 06:20:24 PM,21.569,0.0,,,,,
52,07/23/16 06:21:24 PM,21.569,0.0,,,,,
53,07/23/16 06:22:24 PM,21.569,0.0,,,,,
54,07/23/16 06:23:24 PM,21.473,0.0,,,,,
55,07/23/16 06:24:24 PM,21.473,0.0,,,,,
56,07/23/16 06:25:24 PM,21.473,0.0,,,,,
57,07/23/16 06:26:24 PM,21.473,0.0,,,,,
58,07/23/16 06:27:24 PM,21.473,0.0,,,,,
59,07/23/16 06:28:24 PM,21.378,0.0,,,,,
60,07/23/16 06:29:24 PM,21.378,0.0,,,,,
61,07/23/16 06:30:24 PM,21.378,0.0,,,,,
62,07/23/16 06:31:24 PM,21.378,0.0,,,,,
63,07/23/16 06:32:24 PM,21.378,0.0,,,,,
64,07/23/16 06:33:24 PM,21.378,0.0,,,,,
65,07/23/16 06:34:24 PM,21.378,0.0,,,,,
66,07/23/16 06:35:24 PM,21.378,0.0,,,,,
67,07/23/16 06:36:24 PM,21.378,0.0,,,,,
68,07/23/16 06:37:24 PM,21.378,0.0,,,,,
69,07/23/16 06:38:24 PM,21.378,0.0,,,,,
70,07/23/16 06:39:24 PM,21.378,0.0,,,,,
71,07/23/16 06:40:24 PM,21.378,0.0,,,,,
72,07/23/16 06:41:24 PM,21.378,0.0,,,,,
73,07/23/16 06:42:24 PM,21.378,0.0,,,,,
74,07/23/16 06:43:24 PM,21.378,0.0,,,,,
75,07/23/16 06:44:24 PM,21.378,0.0,,,,,
76,07/23/16 06:45:24 PM,21.378,0.0,,,,,
77,07/23/16 06:46:24 PM,21.378,0.0,,,,,
78,07/23/16 06:47:24 PM,21.378,0.0,,,,,
79,07/23/16 06:48:24 PM,21.378,0.0,,,,,
80,07/23/16 06:49:24 PM,21.378,0.0,,,,,
81,07/23/16 06:50:24 PM,21.378,0.0,,,,,
82,07/23/16 06:51:24 PM,21.378,0.0,,,,,
83,07/23/16 06:52:24 PM,21.378,0.0,,,,,
84,07/23/16 06:53:24 PM,21.378,0.0,,,,,
85,07/23/16 06:54:24 PM,21.378,0.0,,,,,
86,07/23/16 06:55:24 PM,21.378,0.0,,,,,
87,07/23/16 06:56:24 PM,21.378,0.0,,,,,
88,07/23/16 06:57:24 PM,21.378,0.0,,,,,
89,07/23/16 06:58:24 PM,21.378,0.0,,,,,
90,07/23/16 06:59:24 PM,21.378,0.0,,,,,
91,07/23/16 07:00:24 PM,21.378,0.0,,,,,
92,07/23/16 07:01:24 PM,21.378,1.0,,,,,
93,07/23/16 07:02:24 PM,21.378,1.0,,,,,
94,07/23/16 07:03:24 PM,21.378,1.0,,,,,
95,07/23/16 07:04:24 PM,21.378,1.0,,,,,
96,07/23/16 07:05:24 PM,21.378,1.0,,,,,
97,07/23/16 07:06:24 PM,21.378,1.0,,,,,
98,07/23/16 07:07:24 PM,21.378,1.0,,,,,
99,07/23/16 07:08:24 PM,21.378,1.0,,,,,
100,07/23/16 07:09:24 PM,21.378,1.0,,,,,
101,07/23/16 07:10:24 PM,21.378,1.0,,,,,
102,07/23/16 07:11:24 PM,21.378,0.0,,,,,
103,07/23/16 07:12:24 PM,21.378,0.0,,,,,
104,07/23/16 07:13:24 PM,21.378,0.0,,,,,
105,07/23/16 07:14:24 PM,21.378,0.0,,,,,
106,07/23/16 07:15:24 PM,21.378,0.0,,,,,
107,07/23/16 07:16:24 PM,21.378,0.0,,,,,
108,07/23/16 07:17:24 PM,21.378,0.0,,,,,
109,07/23/16 07:18:24 PM,21.378,0.0,,,,,
110,07/23/16 07:19:24 PM,21.378,1.0,,,,,
111,07/23/16 07:20:24 PM,21.378,0.0,,,,,
112,07/23/16 07:21:24 PM,21.378,0.0,,,,,
113,07/23/16 07:22:24 PM,21.378,0.0,,,,,
114,07/23/16 07:23:24 PM,21.378,0.0,,,,,
115,07/23/16 07:24:24 PM,21.378,0.0,,,,,
116,07/23/16 07:25:24 PM,21.378,0.0,,,,,
117,07/23/16 07:26:24 PM,21.378,7.0,,,,,
118,07/23/16 07:27:24 PM,21.378,0.0,,,,,
119,07/23/16 07:28:24 PM,21.378,0.0,,,,,
120,07/23/16 07:29:24 PM,21.378,0.0,,,,,
121,07/23/16 07:30:24 PM,21.378,0.0,,,,,
122,07/23/16 07:31:24 PM,21.378,0.0,,,,,
123,07/23/16 07:32:24 PM,21.378,0.0,,,,,
124,07/23/16 07:33:24 PM,21.378,0.0,,,,,
125,07/23/16 07:34:24 PM,21.378,0.0,,,,,
126,07/23/16 07:35:24 PM,21.378,0.0,,,,,
127,07/23/16 07:36:24 PM,21.378,0.0,,,,,
128,07/23/16 07:37:24 PM,21.378,0.0,,,,,
129,07/23/16 07:38:24 PM,21.378,0.0,,,,,
130,07/23/16 07:39:24 PM,21.378,0.0,,,,,
131,07/23/16 07:40:24 PM,21.378,0.0,,,,,
132,07/23/16 07:41:24 PM,21.378,0.0,,,,,
133,07/23/16 07:42:24 PM,21.378,0.0,,,,,
134,07/23/16 07:43:24 PM,21.378,0.0,,,,,
135,07/23/16 07:44:24 PM,21.378,0.0,,,,,
136,07/23/16 07:45:24 PM,21.378,0.0,,,,,
137,07/23/16 07:46:24 PM,21.378,0.0,,,,,
138,07/23/16 07:47:24 PM,21.378,0.0,,,,,
139,07/23/16 07:48:24 PM,21.378,0.0,,,,,
140,07/23/16 07:49:24 PM,21.378,0.0,,,,,
141,07/23/16 07:50:24 PM,21.378,0.0,,,,,
142,07/23/16 07:51:24 PM,21.378,0.0,,,,,
143,07/23/16 07:52:24 PM,21.378,0.0,,,,,
144,07/23/16 07:53:24 PM,21.378,0.0,,,,,
145,07/23/16 07:54:24 PM,21.378,0.0,,,,,
146,07/23/16 07:55:24 PM,21.378,0.0,,,,,
147,07/23/16 07:56:24 PM,21.378,0.0,,,,,
148,07/23/16 07:57:24 PM,21.378,0.0,,,,,
149,07/23/16 07:58:24 PM,21.378,0.0,,,,,
150,07/23/16 07:59:24 PM,21.378,0.0,,,,,
151,07/23/16 08:00:24 PM,21.378,0.0,,,,,
152,07/23/16 08:01:24 PM,21.378,0.0,,,,,
153,07/23/16 08:02:24 PM,21.282,0.0,,,,,
154,07/23/16 08:03:24 PM,21.282,0.0,,,,,
155,07/23/16 08:04:24 PM,21.282,0.0,,,,,
156,07/23/16 08:05:24 PM,21.282,0.0,,,,,
157,07/23/16 08:06:24 PM,21.282,0.0,,,,,
158,07/23/16 08:07:24 PM,21.282,0.0,,,,,
159,07/23/16 08:08:24 PM,21.282,0.0,,,,,
160,07/23/16 08:09:24 PM,21.282,0.0,,,,,
161,07/23/16 08:10:24 PM,21.282,0.0,,,,,
162,07/23/16 08:11:24 PM,21.282,0.0,,,,,
163,07/23/16 08:12:24 PM,21.282,0.0,,,,,
164,07/23/16 08:13:24 PM,21.282,0.0,,,,,
165,07/23/16 08:14:24 PM,21.282,0.0,,,,,
166,07/23/16 08:15:24 PM,21.282,0.0,,,,,
167,07/23/16 08:16:24 PM,21.282,0.0,,,,,
168,07/23/16 08:17:24 PM,21.282,0.0,,,,,
169,07/23/16 08:18:24 PM,21.282,0.0,,,,,
170,07/23/16 08:19:24 PM,21.282,0.0,,,,,
171,07/23/16 08:20:24 PM,21.282,0.0,,,,,
172,07/23/16 08:21:24 PM,21.282,0.0,,,,,
173,07/23/16 08:22:24 PM,21.282,0.0,,,,,
174,07/23/16 08:23:24 PM,21.282,0.0,,,,,
175,07/23/16 08:24:24 PM,21.282,0.0,,,,,
176,07/23/16 08:25:24 PM,21.282,0.0,,,,,
177,07/23/16 08:26:24 PM,21.282,0.0,,,,,
178,07/23/16 08:27:24 PM,21.282,0.0,,,,,
179,07/23/16 08:28:24 PM,21.282,0.0,,,,,
180,07/23/16 08:29:24 PM,21.282,0.0,,,,,
181,07/23/16 08:30:24 PM,21.187,0.0,,,,,
182,07/23/16 08:31:24 PM,21.187,0.0,,,,,
183,07/23/16 08:32:24 PM,21.187,0.0,,,,,
184,07/23/16 08:33:24 PM,21.187,0.0,,,,,
185,07/23/16 08:34:24 PM,21.187,0.0,,,,,
186,07/23/16 08:35:24 PM,21.187,0.0,,,,,
187,07/23/16 08:36:24 PM,21.187,0.0,,,,,
188,07/23/16 08:37:24 PM,21.187,0.0,,,,,
189,07/23/16 08:38:24 PM,21.187,0.0,,,,,
190,07/23/16 08:39:24 PM,21.187,0.0,,,,,
191,07/23/16 08:40:24 PM,21.187,0.0,,,,,
192,07/23/16 08:41:24 PM,21.187,0.0,,,,,
193,07/23/16 08:42:24 PM,21.187,0.0,,,,,
194,07/23/16 08:43:24 PM,21.187,0.0,,,,,
195,07/23/16 08:44:24 PM,21.187,0.0,,,,,
196,07/23/16 08:45:24 PM,21.187,0.0,,,,,
197,07/23/16 08:46:24 PM,21.187,0.0,,,,,
198,07/23/16 08:47:24 PM,21.187,0.0,,,,,
199,07/23/16 08:48:24 PM,21.187,0.0,,,,,
200,07/23/16 08:49:24 PM,21.187,0.0,,,,,
201,07/23/16 08:50:24 PM,21.187,0.0,,,,,
202,07/23/16 08:51:24 PM,21.187,0.0,,,,,
203,07/23/16 08:52:24 PM,21.091,0.0,,,,,
204,07/23/16 08:53:24 PM,21.187,0.0,,,,,
205,07/23/16 08:54:24 PM,21.187,0.0,,,,,
206,07/23/16 08:55:24 PM,21.091,0.0,,,,,
207,07/23/16 08:56:24 PM,21.091,0.0,,,,,
208,07/23/16 08:57:24 PM,21.091,0.0,,,,,
209,07/23/16 08:58:24 PM,21.091,0.0,,,,,
210,07/23/16 08:59:24 PM,21.091,0.0,,,,,
211,07/23/16 09:00:24 PM,21.091,0.0,,,,,
212,07/23/16 09:01:24 PM,21.091,0.0,,,,,
213,07/23/16 09:02:24 PM,21.091,0.0,,,,,
214,07/23/16 09:03:24 PM,21.091,0.0,,,,,
215,07/23/16 09:04:24 PM,21.091,0.0,,,,,
216,07/23/16 09:05:24 PM,21.091,0.0,,,,,
217,07/23/16 09:06:24 PM,21.091,0.0,,,,,
218,07/23/16 09:07:24 PM,21.091,0.0,,,,,
219,07/23/16 09:08:24 PM,21.091,0.0,,,,,
220,07/23/16 09:09:24 PM,21.091,0.0,,,,,
221,07/23/16 09:10:24 PM,21.091,0.0,,,,,
222,07/23/16 09:11:24 PM,21.091,0.0,,,,,
223,07/23/16 09:12:24 PM,21.091,0.0,,,,,
224,07/23/16 09:13:24 PM,21.091,0.0,,,,,
225,07/23/16 09:14:24 PM,21.091,0.0,,,,,
226,07/23/16 09:15:24 PM,21.091,0.0,,,,,
227,07/23/16 09:16:24 PM,21.091,0.0,,,,,
228,07/23/16 09:17:24 PM,21.091,0.0,,,,,
229,07/23/16 09:18:24 PM,21.091,0.0,,,,,
230,07/23/16 09:19:24 PM,21.091,0.0,,,,,
231,07/23/16 09:20:24 PM,21.091,0.0,,,,,
232,07/23/16 09:21:24 PM,21.091,0.0,,,,,
233,07/23/16 09:22:24 PM,21.091,0.0,,,,,
234,07/23/16 09:23:24 PM,21.091,0.0,,,,,
235,07/23/16 09:24:24 PM,21.091,0.0,,,,,
236,07/23/16 09:25:24 PM,20.996,0.0,,,,,
237,07/23/16 09:26:24 PM,20.996,0.0,,,,,
238,07/23/16 09:27:24 PM,20.996,0.0,,,,,
239,07/23/16 09:28:24 PM,20.996,0.0,,,,,
240,07/23/16 09:29:24 PM,20.996,0.0,,,,,
241,07/23/16 09:30:24 PM,20.996,0.0,,,,,
242,07/23/16 09:31:24 PM,20.996,0.0,,,,,
243,07/23/16 09:32:24 PM,20.996,0.0,,,,,
244,07/23/16 09:33:24 PM,20.996,0.0,,,,,
245,07/23/16 09:34:24 PM,20.996,0.0,,,,,
246,07/23/16 09:35:24 PM,20.996,0.0,,,,,
247,07/23/16 09:36:24 PM,20.996,0.0,,,,,
248,07/23/16 09:37:24 PM,20.996,0.0,,,,,
249,07/23/16 09:38:24 PM,20.996,0.0,,,,,
250,07/23/16 09:39:24 PM,20.996,0.0,,,,,
251,07/23/16 09:40:24 PM,20.996,0.0,,,,,
252,07/23/16 09:41:24 PM,20.996,0.0,,,,,
253,07/23/16 09:42:24 PM,20.996,0.0,,,,,
254,07/23/16 09:43:24 PM,20.996,0.0,,,,,
255,07/23/16 09:44:24 PM,20.996,0.0,,,,,
256,07/23/16 09:45:24 PM,20.996,0.0,,,,,
257,07/23/16 09:46:24 PM,20.996,0.0,,,,,
258,07/23/16 09:47:24 PM,20.996,0.0,,,,,
259,07/23/16 09:48:24 PM,20.996,0.0,,,,,
260,07/23/16 09:49:24 PM,20.996,0.0,,,,,
261,07/23/16 09:50:24 PM,20.996,0.0,,,,,
262,07/23/16 09:51:24 PM,20.901,0.0,,,,,
263,07/23/16 09:52:24 PM,20.901,0.0,,,,,
264,07/23/16 09:53:24 PM,20.901,0.0,,,,,
265,07/23/16 09:54:24 PM,20.901,0.0,,,,,
266,07/23/16 09:55:24 PM,20.901,0.0,,,,,
267,07/23/16 09:56:24 PM,20.901,0.0,,,,,
268,07/23/16 09:57:24 PM,20.996,0.0,,,,,
269,07/23/16 09:58:24 PM,20.901,0.0,,,,,
270,07/23/16 09:59:24 PM,20.901,0.0,,,,,
271,07/23/16 10:00:24 PM,20.901,0.0,,,,,
272,07/23/16 10:01:24 PM,20.901,0.0,,,,,
273,07/23/16 10:02:24 PM,20.901,0.0,,,,,
274,07/23/16 10:03:24 PM,20.901,0.0,,,,,
275,07/23/16 10:04:24 PM,20.901,0.0,,,,,
276,07/23/16 10:05:24 PM,20.901,0.0,,,,,
277,07/23/16 10:06:24 PM,20.901,0.0,,,,,
278,07/23/16 10:07:24 PM,20.901,0.0,,,,,
279,07/23/16 10:08:24 PM,20.901,0.0,,,,,
280,07/23/16 10:09:24 PM,20.901,0.0,,,,,
281,07/23/16 10:10:24 PM,20.901,0.0,,,,,
282,07/23/16 10:11:24 PM,20.901,0.0,,,,,
283,07/23/16 10:12:24 PM,20.901,0.0,,,,,
284,07/23/16 10:13:24 PM,20.901,0.0,,,,,
285,07/23/16 10:14:24 PM,20.901,0.0,,,,,
286,07/23/16 10:15:24 PM,20.901,0.0,,,,,
287,07/23/16 10:16:24 PM,20.901,0.0,,,,,
288,07/23/16 10:17:24 PM,20.901,0.0,,,,,
289,07/23/16 10:18:24 PM,20.901,0.0,,,,,
290,07/23/16 10:19:24 PM,20.901,0.0,,,,,
291,07/23/16 10:20:24 PM,20.901,0.0,,,,,
292,07/23/16 10:21:24 PM,20.901,0.0,,,,,
293,07/23/16 10:22:24 PM,20.901,0.0,,,,,
294,07/23/16 10:23:24 PM,20.901,0.0,,,,,
295,07/23/16 10:24:24 PM,20.805,0.0,,,,,
296,07/23/16 10:25:24 PM,20.805,0.0,,,,,
297,07/23/16 10:26:24 PM,20.805,0.0,,,,,
298,07/23/16 10:27:24 PM,20.901,0.0,,,,,
299,07/23/16 10:28:24 PM,20.805,0.0,,,,,
300,07/23/16 10:29:24 PM,20.805,0.0,,,,,
301,07/23/16 10:30:24 PM,20.805,0.0,,,,,
302,07/23/16 10:31:24 PM,20.805,0.0,,,,,
303,07/23/16 10:32:24 PM,20.805,0.0,,,,,
304,07/23/16 10:33:24 PM,20.805,0.0,,,,,
305,07/23/16 10:34:24 PM,20.805,0.0,,,,,
306,07/23/16 10:35:24 PM,20.805,0.0,,,,,
307,07/23/16 10:36:24 PM,20.805,0.0,,,,,
308,07/23/16 10:37:24 PM,20.805,0.0,,,,,
309,07/23/16 10:38:24 PM,20.805,0.0,,,,,
310,07/23/16 10:39:24 PM,20.805,0.0,,,,,
311,07/23/16 10:40:24 PM,20.805,0.0,,,,,
312,07/23/16 10:41:24 PM,20.805,0.0,,,,,
313,07/23/16 10:42:24 PM,20.805,0.0,,,,,
314,07/23/16 10:43:24 PM,20.805,0.0,,,,,
315,07/23/16 10:44:24 PM,20.805,0.0,,,,,
316,07/23/16 10:45:24 PM,20.805,0.0,,,,,
317,07/23/16 10:46:24 PM,20.805,0.0,,,,,
318,07/23/16 10:47:24 PM,20.805,0.0,,,,,
319,07/23/16 10:48:24 PM,20.805,0.0,,,,,
320,07/23/16 10:49:24 PM,20.805,0.0,,,,,
321,07/23/16 10:50:24 PM,20.805,0.0,,,,,
322,07/23/16 10:51:24 PM,20.805,0.0,,,,,
323,07/23/16 10:52:24 PM,20.805,0.0,,,,,
324,07/23/16 10:53:24 PM,20.710,0.0,,,,,
325,07/23/16 10:54:24 PM,20.805,0.0,,,,,
326,07/23/16 10:55:24 PM,20.805,0.0,,,,,
327,07/23/16 10:56:24 PM,20.805,0.0,,,,,
328,07/23/16 10:57:24 PM,20.805,0.0,,,,,
329,07/23/16 10:58:24 PM,20.805,0.0,,,,,
330,07/23/16 10:59:24 PM,20.710,0.0,,,,,
331,07/23/16 11:00:24 PM,20.710,0.0,,,,,
332,07/23/16 11:01:24 PM,20.710,0.0,,,,,
333,07/23/16 11:02:24 PM,20.710,0.0,,,,,
334,07/23/16 11:03:24 PM,20.710,0.0,,,,,
335,07/23/16 11:04:24 PM,20.710,0.0,,,,,
336,07/23/16 11:05:24 PM,20.805,0.0,,,,,
337,07/23/16 11:06:24 PM,20.710,0.0,,,,,
338,07/23/16 11:07:24 PM,20.710,0.0,,,,,
339,07/23/16 11:08:24 PM,20.710,0.0,,,,,
340,07/23/16 11:09:24 PM,20.710,0.0,,,,,
341,07/23/16 11:10:24 PM,20.710,0.0,,,,,
342,07/23/16 11:11:24 PM,20.710,0.0,,,,,
343,07/23/16 11:12:24 PM,20.710,0.0,,,,,
344,07/23/16 11:13:24 PM,20.710,0.0,,,,,
345,07/23/16 11:14:24 PM,20.710,0.0,,,,,
346,07/23/16 11:15:24 PM,20.710,0.0,,,,,
347,07/23/16 11:16:24 PM,20.710,0.0,,,,,
348,07/23/16 11:17:24 PM,20.710,0.0,,,,,
349,07/23/16 11:18:24 PM,20.710,0.0,,,,,
350,07/23/16 11:19:24 PM,20.710,0.0,,,,,
351,07/23/16 11:20:24 PM,20.710,0.0,,,,,
352,07/23/16 11:21:24 PM,20.710,0.0,,,,,
353,07/23/16 11:22:24 PM,20.710,0.0,,,,,
354,07/23/16 11:23:24 PM,20.710,0.0,,,,,
355,07/23/16 11:24:24 PM,20.710,0.0,,,,,
356,07/23/16 11:25:24 PM,20.710,0.0,,,,,
357,07/23/16 11:26:24 PM,20.710,0.0,,,,,
358,07/23/16 11:27:24 PM,20.710,0.0,,,,,
359,07/23/16 11:28:24 PM,20.710,0.0,,,,,
360,07/23/16 11:29:24 PM,20.710,0.0,,,,,
361,07/23/16 11:30:24 PM,20.710,0.0,,,,,
362,07/23/16 11:31:24 PM,20.615,0.0,,,,,
363,07/23/16 11:32:24 PM,20.710,0.0,,,,,
364,07/23/16 11:33:24 PM,20.710,0.0,,,,,
365,07/23/16 11:34:24 PM,20.710,0.0,,,,,
366,07/23/16 11:35:24 PM,20.710,0.0,,,,,
367,07/23/16 11:36:24 PM,20.710,0.0,,,,,
368,07/23/16 11:37:24 PM,20.615,0.0,,,,,
369,07/23/16 11:38:24 PM,20.615,0.0,,,,,
370,07/23/16 11:39:24 PM,20.615,0.0,,,,,
371,07/23/16 11:40:24 PM,20.615,0.0,,,,,
372,07/23/16 11:41:24 PM,20.615,0.0,,,,,
373,07/23/16 11:42:24 PM,20.615,0.0,,,,,
374,07/23/16 11:43:24 PM,20.615,0.0,,,,,
375,07/23/16 11:44:24 PM,20.615,0.0,,,,,
376,07/23/16 11:45:24 PM,20.615,0.0,,,,,
377,07/23/16 11:46:24 PM,20.615,0.0,,,,,
378,07/23/16 11:47:24 PM,20.615,0.0,,,,,
379,07/23/16 11:48:24 PM,20.615,0.0,,,,,
380,07/23/16 11:49:24 PM,20.615,0.0,,,,,
381,07/23/16 11:50:24 PM,20.615,0.0,,,,,
382,07/23/16 11:51:24 PM,20.615,0.0,,,,,
383,07/23/16 11:52:24 PM,20.615,0.0,,,,,
384,07/23/16 11:53:24 PM,20.615,0.0,,,,,
385,07/23/16 11:54:24 PM,20.615,0.0,,,,,
386,07/23/16 11:55:24 PM,20.615,0.0,,,,,
387,07/23/16 11:56:24 PM,20.615,0.0,,,,,
388,07/23/16 11:57:24 PM,20.615,0.0,,,,,
389,07/23/16 11:58:24 PM,20.615,0.0,,,,,
390,07/23/16 11:59:24 PM,20.615,0.0,,,,,
391,07/24/16 12:00:24 AM,20.615,0.0,,,,,
392,07/24/16 12:01:24 AM,20.615,0.0,,,,,
393,07/24/16 12:02:24 AM,20.615,0.0,,,,,
394,07/24/16 12:03:24 AM,20.615,0.0,,,,,
395,07/24/16 12:04:24 AM,20.615,0.0,,,,,
396,07/24/16 12:05:24 AM,20.615,0.0,,,,,
397,07/24/16 12:06:24 AM,20.615,0.0,,,,,
398,07/24/16 12:07:24 AM,20.615,0.0,,,,,
399,07/24/16 12:08:24 AM,20.615,0.0,,,,,
400,07/24/16 12:09:24 AM,20.519,0.0,,,,,
401,07/24/16 12:10:24 AM,20.615,0.0,,,,,
402,07/24/16 12:11:24 AM,20.615,0.0,,,,,
403,07/24/16 12:12:24 AM,20.615,0.0,,,,,
404,07/24/16 12:13:24 AM,20.519,0.0,,,,,
405,07/24/16 12:14:24 AM,20.519,0.0,,,,,
406,07/24/16 12:15:24 AM,20.519,0.0,,,,,
407,07/24/16 12:16:24 AM,20.615,0.0,,,,,
408,07/24/16 12:17:24 AM,20.519,0.0,,,,,
409,07/24/16 12:18:24 AM,20.519,0.0,,,,,
410,07/24/16 12:19:24 AM,20.519,0.0,,,,,
411,07/24/16 12:20:24 AM,20.519,0.0,,,,,
412,07/24/16 12:21:24 AM,20.519,0.0,,,,,
413,07/24/16 12:22:24 AM,20.519,0.0,,,,,
414,07/24/16 12:23:24 AM,20.519,0.0,,,,,
415,07/24/16 12:24:24 AM,20.519,0.0,,,,,
416,07/24/16 12:25:24 AM,20.519,0.0,,,,,
417,07/24/16 12:26:24 AM,20.519,0.0,,,,,
418,07/24/16 12:27:24 AM,20.519,0.0,,,,,
419,07/24/16 12:28:24 AM,20.519,0.0,,,,,
420,07/24/16 12:29:24 AM,20.519,0.0,,,,,
421,07/24/16 12:30:24 AM,20.519,0.0,,,,,
422,07/24/16 12:31:24 AM,20.519,0.0,,,,,
423,07/24/16 12:32:24 AM,20.519,0.0,,,,,
424,07/24/16 12:33:24 AM,20.519,0.0,,,,,
425,07/24/16 12:34:24 AM,20.519,0.0,,,,,
426,07/24/16 12:35:24 AM,20.519,0.0,,,,,
427,07/24/16 12:36:24 AM,20.519,0.0,,,,,
428,07/24/16 12:37:24 AM,20.519,0.0,,,,,
429,07/24/16 12:38:24 AM,20.519,0.0,,,,,
430,07/24/16 12:39:24 AM,20.519,0.0,,,,,
431,07/24/16 12:40:24 AM,20.519,0.0,,,,,
432,07/24/16 12:41:24 AM,20.519,0.0,,,,,
433,07/24/16 12:42:24 AM,20.519,0.0,,,,,
434,07/24/16 12:43:24 AM,20.519,0.0,,,,,
435,07/24/16 12:44:24 AM,20.519,0.0,,,,,
436,07/24/16 12:45:24 AM,20.519,0.0,,,,,
437,07/24/16 12:46:24 AM,20.519,0.0,,,,,
438,07/24/16 12:47:24 AM,20.519,0.0,,,,,
439,07/24/16 12:48:24 AM,20.519,0.0,,,,,
440,07/24/16 12:49:24 AM,20.519,0.0,,,,,
441,07/24/16 12:50:24 AM,20.519,0.0,,,,,
442,07/24/16 12:51:24 AM,20.519,0.0,,,,,
443,07/24/16 12:52:24 AM,20.519,0.0,,,,,
444,07/24/16 12:53:24 AM,20.424,0.0,,,,,
445,07/24/16 12:54:24 AM,20.424,0.0,,,,,
446,07/24/16 12:55:24 AM,20.424,0.0,,,,,
447,07/24/16 12:56:24 AM,20.424,0.0,,,,,
448,07/24/16 12:57:24 AM,20.424,0.0,,,,,
449,07/24/16 12:58:24 AM,20.424,0.0,,,,,
450,07/24/16 12:59:24 AM,20.424,0.0,,,,,
451,07/24/16 01:00:24 AM,20.424,0.0,,,,,
452,07/24/16 01:01:24 AM,20.424,0.0,,,,,
453,07/24/16 01:02:24 AM,20.424,0.0,,,,,
