"Plot Title: TP8"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10969482, SEN S/N: 10969482)","Intensity, lum/ft² (LGR S/N: 10969482, SEN S/N: 10969482)","Coupler Detached (LGR S/N: 10969482)","Coupler Attached (LGR S/N: 10969482)","Host Connected (LGR S/N: 10969482)","Stopped (LGR S/N: 10969482)","End Of File (LGR S/N: 10969482)"
185,07/06/16 06:42:11 PM,17.284,992.0,,,,,
186,07/06/16 06:43:11 PM,17.284,1152.0,,,,,
187,07/06/16 06:44:11 PM,17.284,1024.0,,,,,
188,07/06/16 06:45:11 PM,17.189,960.0,,,,,
189,07/06/16 06:46:11 PM,17.189,896.0,,,,,
190,07/06/16 06:47:11 PM,17.189,864.0,,,,,
191,07/06/16 06:48:11 PM,17.189,896.0,,,,,
192,07/06/16 06:49:11 PM,17.284,992.0,,,,,
193,07/06/16 06:50:11 PM,17.284,992.0,,,,,
194,07/06/16 06:51:11 PM,17.284,960.0,,,,,
195,07/06/16 06:52:11 PM,17.379,896.0,,,,,
196,07/06/16 06:53:11 PM,17.379,896.0,,,,,
197,07/06/16 06:54:11 PM,17.379,800.0,,,,,
198,07/06/16 06:55:11 PM,17.284,704.0,,,,,
199,07/06/16 06:56:11 PM,17.284,672.0,,,,,
200,07/06/16 06:57:11 PM,17.189,672.0,,,,,
201,07/06/16 06:58:11 PM,17.094,704.0,,,,,
202,07/06/16 06:59:11 PM,17.094,704.0,,,,,
203,07/06/16 07:00:11 PM,17.094,704.0,,,,,
204,07/06/16 07:01:11 PM,16.999,768.0,,,,,
205,07/06/16 07:02:11 PM,16.999,800.0,,,,,
206,07/06/16 07:03:11 PM,17.094,768.0,,,,,
207,07/06/16 07:04:11 PM,17.094,704.0,,,,,
208,07/06/16 07:05:11 PM,16.999,704.0,,,,,
209,07/06/16 07:06:11 PM,16.999,704.0,,,,,
210,07/06/16 07:07:11 PM,16.999,704.0,,,,,
211,07/06/16 07:08:11 PM,16.903,768.0,,,,,
212,07/06/16 07:09:11 PM,16.808,768.0,,,,,
213,07/06/16 07:10:11 PM,16.713,768.0,,,,,
214,07/06/16 07:11:11 PM,16.618,704.0,,,,,
215,07/06/16 07:12:11 PM,16.523,608.0,,,,,
216,07/06/16 07:13:11 PM,16.332,512.0,,,,,
217,07/06/16 07:14:11 PM,16.332,480.0,,,,,
218,07/06/16 07:15:11 PM,16.237,480.0,,,,,
219,07/06/16 07:16:11 PM,16.141,464.0,,,,,
220,07/06/16 07:17:11 PM,16.046,384.0,,,,,
221,07/06/16 07:18:11 PM,15.951,336.0,,,,,
222,07/06/16 07:19:11 PM,15.855,336.0,,,,,
223,07/06/16 07:20:11 PM,15.760,352.0,,,,,
224,07/06/16 07:21:11 PM,15.760,352.0,,,,,
225,07/06/16 07:22:11 PM,15.664,352.0,,,,,
226,07/06/16 07:23:11 PM,15.569,352.0,,,,,
227,07/06/16 07:24:11 PM,15.473,336.0,,,,,
228,07/06/16 07:25:11 PM,15.378,304.0,,,,,
229,07/06/16 07:26:11 PM,15.378,288.0,,,,,
230,07/06/16 07:27:11 PM,15.378,288.0,,,,,
231,07/06/16 07:28:11 PM,15.378,272.0,,,,,
232,07/06/16 07:29:11 PM,15.282,288.0,,,,,
233,07/06/16 07:30:11 PM,15.282,320.0,,,,,
234,07/06/16 07:31:11 PM,15.282,368.0,,,,,
235,07/06/16 07:32:11 PM,15.282,416.0,,,,,
236,07/06/16 07:33:11 PM,15.282,464.0,,,,,
237,07/06/16 07:34:11 PM,15.282,448.0,,,,,
238,07/06/16 07:35:11 PM,15.282,400.0,,,,,
239,07/06/16 07:36:11 PM,15.282,352.0,,,,,
240,07/06/16 07:37:11 PM,15.187,272.0,,,,,
241,07/06/16 07:38:11 PM,15.091,240.0,,,,,
242,07/06/16 07:39:11 PM,14.996,272.0,,,,,
243,07/06/16 07:40:11 PM,14.996,272.0,,,,,
244,07/06/16 07:41:11 PM,14.900,288.0,,,,,
245,07/06/16 07:42:11 PM,14.900,232.0,,,,,
246,07/06/16 07:43:11 PM,14.804,200.0,,,,,
247,07/06/16 07:44:11 PM,14.804,200.0,,,,,
248,07/06/16 07:45:11 PM,14.804,208.0,,,,,
249,07/06/16 07:46:11 PM,14.709,192.0,,,,,
250,07/06/16 07:47:11 PM,14.709,152.0,,,,,
251,07/06/16 07:48:11 PM,14.709,152.0,,,,,
252,07/06/16 07:49:11 PM,14.709,160.0,,,,,
253,07/06/16 07:50:11 PM,14.613,176.0,,,,,
254,07/06/16 07:51:11 PM,14.613,192.0,,,,,
255,07/06/16 07:52:11 PM,14.613,192.0,,,,,
256,07/06/16 07:53:11 PM,14.613,192.0,,,,,
257,07/06/16 07:54:11 PM,14.517,168.0,,,,,
258,07/06/16 07:55:11 PM,14.517,160.0,,,,,
259,07/06/16 07:56:11 PM,14.517,152.0,,,,,
260,07/06/16 07:57:11 PM,14.517,136.0,,,,,
261,07/06/16 07:58:11 PM,14.421,108.0,,,,,
262,07/06/16 07:59:11 PM,14.421,109.0,,,,,
263,07/06/16 08:00:11 PM,14.421,114.0,,,,,
264,07/06/16 08:01:11 PM,14.325,115.0,,,,,
265,07/06/16 08:02:11 PM,14.325,128.0,,,,,
266,07/06/16 08:03:11 PM,14.325,144.0,,,,,
267,07/06/16 08:04:11 PM,14.230,136.0,,,,,
268,07/06/16 08:05:11 PM,14.230,115.0,,,,,
269,07/06/16 08:06:11 PM,14.134,109.0,,,,,
270,07/06/16 08:07:11 PM,14.134,119.0,,,,,
271,07/06/16 08:08:11 PM,14.134,116.0,,,,,
272,07/06/16 08:09:11 PM,14.038,86.0,,,,,
273,07/06/16 08:10:11 PM,14.038,73.0,,,,,
274,07/06/16 08:11:11 PM,13.942,69.0,,,,,
275,07/06/16 08:12:11 PM,13.942,67.0,,,,,
276,07/06/16 08:13:11 PM,13.846,67.0,,,,,
277,07/06/16 08:14:11 PM,13.846,67.0,,,,,
278,07/06/16 08:15:11 PM,13.750,59.0,,,,,
279,07/06/16 08:16:11 PM,13.750,60.0,,,,,
280,07/06/16 08:17:11 PM,13.654,57.0,,,,,
281,07/06/16 08:18:11 PM,13.654,48.0,,,,,
282,07/06/16 08:19:11 PM,13.558,47.0,,,,,
283,07/06/16 08:20:11 PM,13.558,47.0,,,,,
284,07/06/16 08:21:11 PM,13.461,44.0,,,,,
285,07/06/16 08:22:11 PM,13.461,40.0,,,,,
286,07/06/16 08:23:11 PM,13.365,37.0,,,,,
287,07/06/16 08:24:11 PM,13.365,36.0,,,,,
288,07/06/16 08:25:11 PM,13.365,33.0,,,,,
289,07/06/16 08:26:11 PM,13.365,33.0,,,,,
290,07/06/16 08:27:11 PM,13.269,29.0,,,,,
291,07/06/16 08:28:11 PM,13.269,26.0,,,,,
292,07/06/16 08:29:11 PM,13.269,23.0,,,,,
293,07/06/16 08:30:11 PM,13.173,21.0,,,,,
294,07/06/16 08:31:11 PM,13.173,20.0,,,,,
295,07/06/16 08:32:11 PM,13.173,17.0,,,,,
296,07/06/16 08:33:11 PM,13.173,16.0,,,,,
297,07/06/16 08:34:11 PM,13.076,15.0,,,,,
298,07/06/16 08:35:11 PM,13.076,13.0,,,,,
299,07/06/16 08:36:11 PM,13.076,12.0,,,,,
300,07/06/16 08:37:11 PM,12.980,11.0,,,,,
301,07/06/16 08:38:11 PM,12.980,9.0,,,,,
302,07/06/16 08:39:11 PM,12.980,8.0,,,,,
303,07/06/16 08:40:11 PM,12.883,6.0,,,,,
304,07/06/16 08:41:11 PM,12.883,6.0,,,,,
305,07/06/16 08:42:11 PM,12.787,5.0,,,,,
306,07/06/16 08:43:11 PM,12.787,4.0,,,,,
307,07/06/16 08:44:11 PM,12.690,3.0,,,,,
308,07/06/16 08:45:11 PM,12.690,2.0,,,,,
309,07/06/16 08:46:11 PM,12.690,2.0,,,,,
310,07/06/16 08:47:11 PM,12.690,1.0,,,,,
311,07/06/16 08:48:11 PM,12.594,1.0,,,,,
312,07/06/16 08:49:11 PM,12.594,1.0,,,,,
313,07/06/16 08:50:11 PM,12.594,0.0,,,,,
314,07/06/16 08:51:11 PM,12.594,0.0,,,,,
315,07/06/16 08:52:11 PM,12.594,0.0,,,,,
316,07/06/16 08:53:11 PM,12.594,0.0,,,,,
317,07/06/16 08:54:11 PM,12.594,0.0,,,,,
318,07/06/16 08:55:11 PM,12.594,0.0,,,,,
319,07/06/16 08:56:11 PM,12.594,0.0,,,,,
320,07/06/16 08:57:11 PM,12.594,0.0,,,,,
321,07/06/16 08:58:11 PM,12.497,0.0,,,,,
322,07/06/16 08:59:11 PM,12.497,0.0,,,,,
323,07/06/16 09:00:11 PM,12.497,0.0,,,,,
324,07/06/16 09:01:11 PM,12.497,0.0,,,,,
325,07/06/16 09:02:11 PM,12.401,0.0,,,,,
326,07/06/16 09:03:11 PM,12.401,0.0,,,,,
327,07/06/16 09:04:11 PM,12.304,0.0,,,,,
328,07/06/16 09:05:11 PM,12.304,0.0,,,,,
329,07/06/16 09:06:11 PM,12.207,0.0,,,,,
330,07/06/16 09:07:11 PM,12.207,0.0,,,,,
331,07/06/16 09:08:11 PM,12.207,0.0,,,,,
332,07/06/16 09:09:11 PM,12.207,0.0,,,,,
333,07/06/16 09:10:11 PM,12.207,0.0,,,,,
334,07/06/16 09:11:11 PM,12.207,0.0,,,,,
335,07/06/16 09:12:11 PM,12.207,0.0,,,,,
336,07/06/16 09:13:11 PM,12.207,0.0,,,,,
337,07/06/16 09:14:11 PM,12.304,0.0,,,,,
338,07/06/16 09:15:11 PM,12.304,0.0,,,,,
339,07/06/16 09:16:11 PM,12.304,0.0,,,,,
340,07/06/16 09:17:11 PM,12.304,0.0,,,,,
341,07/06/16 09:18:11 PM,12.304,0.0,,,,,
342,07/06/16 09:19:11 PM,12.304,0.0,,,,,
343,07/06/16 09:20:11 PM,12.304,0.0,,,,,
344,07/06/16 09:21:11 PM,12.304,0.0,,,,,
345,07/06/16 09:22:11 PM,12.304,0.0,,,,,
346,07/06/16 09:23:11 PM,12.304,0.0,,,,,
347,07/06/16 09:24:11 PM,12.304,0.0,,,,,
348,07/06/16 09:25:11 PM,12.304,0.0,,,,,
349,07/06/16 09:26:11 PM,12.304,0.0,,,,,
350,07/06/16 09:27:11 PM,12.304,0.0,,,,,
351,07/06/16 09:28:11 PM,12.207,0.0,,,,,
352,07/06/16 09:29:11 PM,12.207,0.0,,,,,
353,07/06/16 09:30:11 PM,12.207,0.0,,,,,
354,07/06/16 09:31:11 PM,12.207,0.0,,,,,
355,07/06/16 09:32:11 PM,12.207,0.0,,,,,
356,07/06/16 09:33:11 PM,12.207,0.0,,,,,
357,07/06/16 09:34:11 PM,12.207,0.0,,,,,
358,07/06/16 09:35:11 PM,12.207,0.0,,,,,
359,07/06/16 09:36:11 PM,12.207,0.0,,,,,
360,07/06/16 09:37:11 PM,12.207,0.0,,,,,
361,07/06/16 09:38:11 PM,12.207,0.0,,,,,
362,07/06/16 09:39:11 PM,12.207,0.0,,,,,
363,07/06/16 09:40:11 PM,12.207,0.0,,,,,
364,07/06/16 09:41:11 PM,12.207,0.0,,,,,
365,07/06/16 09:42:11 PM,12.207,0.0,,,,,
366,07/06/16 09:43:11 PM,12.207,0.0,,,,,
367,07/06/16 09:44:11 PM,12.207,0.0,,,,,
368,07/06/16 09:45:11 PM,12.207,0.0,,,,,
369,07/06/16 09:46:11 PM,12.304,0.0,,,,,
370,07/06/16 09:47:11 PM,12.304,0.0,,,,,
371,07/06/16 09:48:11 PM,12.304,0.0,,,,,
372,07/06/16 09:49:11 PM,12.304,0.0,,,,,
373,07/06/16 09:50:11 PM,12.304,0.0,,,,,
374,07/06/16 09:51:11 PM,12.304,0.0,,,,,
375,07/06/16 09:52:11 PM,12.304,0.0,,,,,
376,07/06/16 09:53:11 PM,12.304,0.0,,,,,
377,07/06/16 09:54:11 PM,12.304,0.0,,,,,
378,07/06/16 09:55:11 PM,12.304,0.0,,,,,
379,07/06/16 09:56:11 PM,12.304,0.0,,,,,
380,07/06/16 09:57:11 PM,12.304,0.0,,,,,
381,07/06/16 09:58:11 PM,12.304,0.0,,,,,
382,07/06/16 09:59:11 PM,12.304,0.0,,,,,
383,07/06/16 10:00:11 PM,12.207,0.0,,,,,
384,07/06/16 10:01:11 PM,12.207,0.0,,,,,
385,07/06/16 10:02:11 PM,12.207,0.0,,,,,
386,07/06/16 10:03:11 PM,12.110,0.0,,,,,
387,07/06/16 10:04:11 PM,12.110,0.0,,,,,
388,07/06/16 10:05:11 PM,12.110,0.0,,,,,
389,07/06/16 10:06:11 PM,12.013,0.0,,,,,
390,07/06/16 10:07:11 PM,12.013,0.0,,,,,
391,07/06/16 10:08:11 PM,12.013,0.0,,,,,
392,07/06/16 10:09:11 PM,11.916,0.0,,,,,
393,07/06/16 10:10:11 PM,11.916,0.0,,,,,
394,07/06/16 10:11:11 PM,11.916,0.0,,,,,
395,07/06/16 10:12:11 PM,11.916,0.0,,,,,
396,07/06/16 10:13:11 PM,11.916,0.0,,,,,
397,07/06/16 10:14:11 PM,11.916,0.0,,,,,
398,07/06/16 10:15:11 PM,11.819,0.0,,,,,
399,07/06/16 10:16:11 PM,11.819,0.0,,,,,
400,07/06/16 10:17:11 PM,11.819,0.0,,,,,
401,07/06/16 10:18:11 PM,11.819,0.0,,,,,
402,07/06/16 10:19:11 PM,11.819,0.0,,,,,
403,07/06/16 10:20:11 PM,11.722,0.0,,,,,
404,07/06/16 10:21:11 PM,11.722,0.0,,,,,
405,07/06/16 10:22:11 PM,11.722,0.0,,,,,
406,07/06/16 10:23:11 PM,11.722,0.0,,,,,
407,07/06/16 10:24:11 PM,11.722,0.0,,,,,
408,07/06/16 10:25:11 PM,11.722,0.0,,,,,
409,07/06/16 10:26:11 PM,11.722,0.0,,,,,
410,07/06/16 10:27:11 PM,11.722,0.0,,,,,
411,07/06/16 10:28:11 PM,11.722,0.0,,,,,
412,07/06/16 10:29:11 PM,11.722,0.0,,,,,
413,07/06/16 10:30:11 PM,11.819,0.0,,,,,
414,07/06/16 10:31:11 PM,11.819,0.0,,,,,
415,07/06/16 10:32:11 PM,11.819,0.0,,,,,
416,07/06/16 10:33:11 PM,11.819,0.0,,,,,
417,07/06/16 10:34:11 PM,11.819,0.0,,,,,
418,07/06/16 10:35:11 PM,11.819,0.0,,,,,
419,07/06/16 10:36:11 PM,11.819,0.0,,,,,
420,07/06/16 10:37:11 PM,11.819,0.0,,,,,
421,07/06/16 10:38:11 PM,11.819,0.0,,,,,
422,07/06/16 10:39:11 PM,11.722,0.0,,,,,
423,07/06/16 10:40:11 PM,11.722,0.0,,,,,
424,07/06/16 10:41:11 PM,11.722,0.0,,,,,
425,07/06/16 10:42:11 PM,11.722,0.0,,,,,
426,07/06/16 10:43:11 PM,11.722,0.0,,,,,
427,07/06/16 10:44:11 PM,11.722,0.0,,,,,
428,07/06/16 10:45:11 PM,11.722,0.0,,,,,
429,07/06/16 10:46:11 PM,11.722,0.0,,,,,
430,07/06/16 10:47:11 PM,11.722,0.0,,,,,
431,07/06/16 10:48:11 PM,11.722,0.0,,,,,
432,07/06/16 10:49:11 PM,11.722,0.0,,,,,
433,07/06/16 10:50:11 PM,11.722,0.0,,,,,
434,07/06/16 10:51:11 PM,11.722,0.0,,,,,
435,07/06/16 10:52:11 PM,11.722,0.0,,,,,
436,07/06/16 10:53:11 PM,11.722,0.0,,,,,
437,07/06/16 10:54:11 PM,11.722,0.0,,,,,
438,07/06/16 10:55:11 PM,11.722,0.0,,,,,
439,07/06/16 10:56:11 PM,11.722,0.0,,,,,
440,07/06/16 10:57:11 PM,11.722,0.0,,,,,
441,07/06/16 10:58:11 PM,11.722,0.0,,,,,
442,07/06/16 10:59:11 PM,11.819,0.0,,,,,
443,07/06/16 11:00:11 PM,11.722,0.0,,,,,
444,07/06/16 11:01:11 PM,11.722,0.0,,,,,
445,07/06/16 11:02:11 PM,11.722,0.0,,,,,
446,07/06/16 11:03:11 PM,11.722,0.0,,,,,
447,07/06/16 11:04:11 PM,11.722,0.0,,,,,
448,07/06/16 11:05:11 PM,11.722,0.0,,,,,
449,07/06/16 11:06:11 PM,11.722,0.0,,,,,
