"Plot Title: TP3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10946134, SEN S/N: 10946134)","Coupler Detached (LGR S/N: 10946134)","Coupler Attached (LGR S/N: 10946134)","Host Connected (LGR S/N: 10946134)","Stopped (LGR S/N: 10946134)","End Of File (LGR S/N: 10946134)"
1,09/15/16 09:06:54 AM,24.581,,,,,
2,09/15/16 09:06:57 AM,,Logged,,,,
3,09/15/16 09:07:54 AM,24.895,,,,,
4,09/15/16 09:08:54 AM,25.016,,,,,
5,09/15/16 09:09:54 AM,25.040,,,,,
6,09/15/16 09:10:54 AM,25.065,,,,,
7,09/15/16 09:11:54 AM,25.065,,,,,
8,09/15/16 09:12:54 AM,25.065,,,,,
9,09/15/16 09:13:54 AM,25.065,,,,,
10,09/15/16 09:14:54 AM,25.065,,,,,
11,09/15/16 09:15:54 AM,25.065,,,,,
12,09/15/16 09:16:54 AM,25.065,,,,,
13,09/15/16 09:17:54 AM,25.065,,,,,
14,09/15/16 09:18:54 AM,25.089,,,,,
15,09/15/16 09:19:54 AM,25.089,,,,,
16,09/15/16 09:20:54 AM,25.113,,,,,
17,09/15/16 09:21:54 AM,25.113,,,,,
18,09/15/16 09:22:54 AM,25.113,,,,,
19,09/15/16 09:23:54 AM,25.137,,,,,
20,09/15/16 09:24:54 AM,25.113,,,,,
21,09/15/16 09:25:54 AM,25.065,,,,,
22,09/15/16 09:26:54 AM,25.016,,,,,
23,09/15/16 09:27:54 AM,24.968,,,,,
24,09/15/16 09:28:54 AM,24.895,,,,,
25,09/15/16 09:29:54 AM,24.847,,,,,
26,09/15/16 09:30:54 AM,24.798,,,,,
27,09/15/16 09:31:54 AM,24.750,,,,,
28,09/15/16 09:32:54 AM,24.702,,,,,
29,09/15/16 09:33:54 AM,24.677,,,,,
30,09/15/16 09:34:54 AM,24.629,,,,,
31,09/15/16 09:35:54 AM,24.605,,,,,
32,09/15/16 09:36:54 AM,24.581,,,,,
33,09/15/16 09:37:54 AM,24.557,,,,,
34,09/15/16 09:38:54 AM,24.532,,,,,
35,09/15/16 09:39:54 AM,24.508,,,,,
36,09/15/16 09:40:54 AM,24.484,,,,,
37,09/15/16 09:41:54 AM,24.460,,,,,
38,09/15/16 09:42:54 AM,24.436,,,,,
39,09/15/16 09:43:54 AM,24.412,,,,,
40,09/15/16 09:44:54 AM,24.412,,,,,
41,09/15/16 09:45:54 AM,24.388,,,,,
42,09/15/16 09:46:54 AM,24.363,,,,,
43,09/15/16 09:47:54 AM,24.363,,,,,
44,09/15/16 09:48:54 AM,24.339,,,,,
45,09/15/16 09:49:54 AM,24.315,,,,,
46,09/15/16 09:50:54 AM,24.315,,,,,
47,09/15/16 09:51:54 AM,24.291,,,,,
48,09/15/16 09:52:54 AM,24.267,,,,,
49,09/15/16 09:53:54 AM,24.219,,,,,
