"Plot Title: TP6"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10946142, SEN S/N: 10946142)","Coupler Detached (LGR S/N: 10946142)","Coupler Attached (LGR S/N: 10946142)","Host Connected (LGR S/N: 10946142)","Stopped (LGR S/N: 10946142)","End Of File (LGR S/N: 10946142)"
1,09/15/16 09:11:20 AM,25.550,,,,,
2,09/15/16 09:11:42 AM,,Logged,,,,
3,09/15/16 09:12:20 AM,25.598,,,,,
4,09/15/16 09:13:20 AM,25.501,,,,,
5,09/15/16 09:14:20 AM,25.477,,,,,
6,09/15/16 09:15:20 AM,25.453,,,,,
7,09/15/16 09:16:20 AM,25.428,,,,,
8,09/15/16 09:17:20 AM,25.404,,,,,
9,09/15/16 09:18:20 AM,25.404,,,,,
10,09/15/16 09:19:20 AM,25.380,,,,,
11,09/15/16 09:20:20 AM,25.380,,,,,
12,09/15/16 09:21:20 AM,25.380,,,,,
13,09/15/16 09:22:20 AM,25.355,,,,,
14,09/15/16 09:23:20 AM,25.355,,,,,
15,09/15/16 09:24:20 AM,25.355,,,,,
16,09/15/16 09:25:20 AM,25.331,,,,,
17,09/15/16 09:26:20 AM,25.283,,,,,
18,09/15/16 09:27:20 AM,25.234,,,,,
19,09/15/16 09:28:20 AM,25.186,,,,,
20,09/15/16 09:29:20 AM,25.113,,,,,
21,09/15/16 09:30:20 AM,25.065,,,,,
22,09/15/16 09:31:20 AM,25.016,,,,,
23,09/15/16 09:32:20 AM,24.968,,,,,
24,09/15/16 09:33:20 AM,24.944,,,,,
25,09/15/16 09:34:20 AM,24.895,,,,,
26,09/15/16 09:35:20 AM,24.847,,,,,
27,09/15/16 09:36:20 AM,24.798,,,,,
28,09/15/16 09:37:20 AM,24.750,,,,,
29,09/15/16 09:38:20 AM,24.726,,,,,
30,09/15/16 09:39:20 AM,24.677,,,,,
31,09/15/16 09:40:20 AM,24.653,,,,,
32,09/15/16 09:41:20 AM,24.629,,,,,
33,09/15/16 09:42:20 AM,24.581,,,,,
34,09/15/16 09:43:20 AM,24.581,,,,,
35,09/15/16 09:44:20 AM,24.557,,,,,
36,09/15/16 09:45:20 AM,24.532,,,,,
37,09/15/16 09:46:20 AM,24.508,,,,,
38,09/15/16 09:47:20 AM,24.484,,,,,
39,09/15/16 09:48:20 AM,24.460,,,,,
40,09/15/16 09:49:20 AM,24.436,,,,,
41,09/15/16 09:50:20 AM,24.436,,,,,
42,09/15/16 09:51:20 AM,24.412,,,,,
43,09/15/16 09:52:20 AM,24.388,,,,,
44,09/15/16 09:53:20 AM,24.388,,,,,
45,09/15/16 09:54:20 AM,24.363,,,,,
46,09/15/16 09:55:20 AM,24.339,,,,,
47,09/15/16 09:56:20 AM,24.315,,,,,
48,09/15/16 09:57:20 AM,24.315,,,,,
49,09/15/16 09:58:20 AM,24.291,,,,,
50,09/15/16 09:59:20 AM,24.267,,,,,
51,09/15/16 10:00:20 AM,24.243,,,,,
52,09/15/16 10:01:20 AM,24.243,,,,,
53,09/15/16 10:02:20 AM,24.219,,,,,
54,09/15/16 10:03:20 AM,24.195,,,,,
55,09/15/16 10:04:20 AM,24.171,,,,,
56,09/15/16 10:05:20 AM,24.146,,,,,
57,09/15/16 10:06:20 AM,24.146,,,,,
58,09/15/16 10:07:20 AM,24.122,,,,,
59,09/15/16 10:08:20 AM,24.098,,,,,
60,09/15/16 10:09:20 AM,24.074,,,,,
61,09/15/16 10:10:20 AM,24.050,,,,,
62,09/15/16 10:11:20 AM,24.050,,,,,
63,09/15/16 10:12:20 AM,24.026,,,,,
64,09/15/16 10:13:20 AM,24.002,,,,,
65,09/15/16 10:14:20 AM,23.978,,,,,
66,09/15/16 10:15:20 AM,23.978,,,,,
67,09/15/16 10:16:20 AM,23.954,,,,,
68,09/15/16 10:17:20 AM,23.930,,,,,
69,09/15/16 10:18:20 AM,23.905,,,,,
70,09/15/16 10:19:20 AM,23.905,,,,,
71,09/15/16 10:20:20 AM,23.881,,,,,
72,09/15/16 10:21:20 AM,23.857,,,,,
73,09/15/16 10:22:20 AM,23.857,,,,,
74,09/15/16 10:23:20 AM,23.833,,,,,
75,09/15/16 10:24:20 AM,23.809,,,,,
76,09/15/16 10:25:20 AM,23.809,,,,,
77,09/15/16 10:26:20 AM,23.785,,,,,
78,09/15/16 10:27:20 AM,23.761,,,,,
79,09/15/16 10:28:20 AM,23.761,,,,,
80,09/15/16 10:29:20 AM,23.737,,,,,
81,09/15/16 10:30:20 AM,23.737,,,,,
82,09/15/16 10:31:20 AM,23.713,,,,,
